V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,Time,Amount,Class
-1.7763982963422946,-1.8081627135937397,0.7954892582045359,0.45645034041423266,1.9835157133335595,-0.3114232441637862,2.353350863781843,-0.18048975863830488,-0.6128486875756598,-2.198619485110855,154586,96.78,0
0.5484279208297995,0.6421529522992627,-0.9668760917306345,0.2554031112714188,0.2219797288210042,-1.6680951496718293,0.13082252989655052,1.0848701715208642,-3.1018500303731154,0.14176457768971087,20526,108.01,0
0.2667361679766415,1.55356466849423,-1.5629808516390824,1.0945843158173858,-0.05369444720276938,-1.6392206767779147,-0.6445158714970135,-0.7936135565568602,0.6832800011017057,-1.9263278946397526,105042,11.5,0
0.9476496098482997,0.27200110688318835,-0.07147849366199094,1.5487104966609837,0.2918612035602047,0.8120197407652732,0.6707697428073575,0.610068762860433,-0.9680157700920731,0.23395870262347823,108294,164.64,0
1.9229461940665773,3.179864488823514,0.8103260167685212,-0.23848408211842734,-0.41082115600974495,-0.35332488744912666,0.0683194144559118,2.0214494817414748,-1.0702908751696045,-0.2371999826998396,116021,126.9,0
1.1352747316531886,-0.9370084285957558,-0.32231184425201137,-1.39065674847008,0.3711859306174261,0.9880431911327604,-0.5754378443989939,1.2372609327869362,0.09293910843724024,-0.7641650158181347,93746,21.89,0
-1.18147906792882,-0.7685457897914107,-1.0606925062318246,0.4816750622757203,2.4130787367698687,1.3957751649705066,1.2292674810165194,0.4018710675549277,1.9532357789016481,0.7691426693821504,59288,69.21,0
1.5756775921706603,0.07292489171713287,0.13371680774651215,1.200553998907298,0.8746940500325806,0.8560991366686891,-1.9984286073005315,0.9572109694752086,0.5077759629840716,1.468132697338994,67929,21.9,0
-1.3226996123544024,0.5503451014048882,-0.21371023394730407,-0.7801445841439879,-0.38866588724738077,0.730067177405201,-0.5385761184626445,-0.9051775209101217,-0.5086928807305496,1.4545346954494796,43626,32.66,0
0.3282739620810305,0.7479422288218825,0.08136994395373587,1.0288177791774493,1.246790275725483,-0.5262307938622197,-0.587976820035359,-1.2475795641449765,0.5066382825412106,-0.49580974009681006,29885,89.2,0
0.5223602138344686,0.09108996678502743,0.5242282857304499,-0.6698828063790009,1.3846451230860892,0.4244526882825988,0.2688625583870938,0.3854085388217769,-1.6803455751302065,1.0001534782949781,83332,75.94,0
-1.7273204231923487,0.029833787126638218,-0.8245546421329034,2.0774998319122866,1.159215702561221,0.4307757777089527,-0.42711982356249556,0.0019011448389050713,-0.43210211243366137,-0.7298060520533185,167089,82.78,0
0.8257136414253099,1.7684253285138456,0.6688085075182737,-0.7773635613937209,0.1478485549519405,-0.748063647230787,-2.20885617966597,0.7747718432115515,1.0943928817301192,-0.6611837000386143,144827,6.77,0
0.924699196769792,0.5540648364458706,-0.138175872408474,-0.15250202621506806,-0.7030805759400762,1.9419194692885138,-0.3010911470597567,-1.2486061896016452,-1.1828174122930073,-1.154666886999657,146388,113.92,0
0.5711740662910472,0.1676514647267018,1.7152571026625716,1.0959522736975829,-0.7900677508179633,-0.28546518796484144,-1.2011329665351465,1.2824970617344205,-0.5434565838518332,-1.078056160833228,24448,118.45,0
-0.7258582206871392,0.6215507604598759,2.1055880368415036,-1.5523468453592213,-0.6977934544676601,0.6810730770173063,0.9539003732611667,0.9044047842953582,1.4545792886223865,0.23965644694050092,73787,93.31,0
0.6294040061022004,-1.2893351974019516,-0.13174352571197195,-2.1515632347735676,0.006323989816705009,-0.1367324164624988,0.1937102734020166,0.3731298413534266,1.070645154415591,-0.6694058937885453,171665,6.04,0
-0.022247794849210738,-0.6548956413099721,-1.4154079083229805,0.22011834617736706,-0.42334172933427894,2.069198129556991,-1.4721508867300803,-0.7259358533029165,-1.4687137099617364,0.5960787577695421,165059,48.8,0
0.48398229395152703,0.43846362477666,-0.2733902187499678,0.4042884622647964,-0.6711783070441786,0.8239492471907172,1.8463376620200072,1.616595172135364,0.30985801883708297,-0.8286038865173898,100218,116.47,0
-0.8681934306407798,-1.0865350262342919,-0.4142570241548305,-0.5816980607695965,-0.6503651773718636,-0.7520778697056207,-0.27970832214143765,0.35809104640766465,0.23277499175658944,-0.12002552362737859,23928,86.88,0
-0.3061190484599539,-0.5603514924222011,-0.24103544254798545,0.31077995682991316,0.8665217208419668,0.07259232424309639,-0.05648543811091493,0.8825756619804925,-0.05178541308297068,0.40339243982479606,85112,25.04,0
-1.984143223128996,-2.1556068785835505,1.0445095432712728,-0.7948719909630466,1.3936742224562821,-1.2056204167600297,0.31224583872439793,-0.13699827306465254,-0.0884521558973705,-1.156733614867214,125907,15.53,0
0.8421269591376328,1.6519918374433393,-2.5363655052011467,1.1572813074935637,0.06125325025627931,0.3417929633297362,1.0502430456593095,-1.8350231302025264,0.48325368814475356,1.5335085844466625,131892,10.7,0
-0.7286104852595274,0.2462780914938584,-0.6822167189548592,0.029455367464284527,-1.0183266983729435,-1.199164219986234,-0.8042073999941806,-0.5925025059941333,0.26844013141836437,-0.25733829891542803,10353,91.49,0
-0.2873833615491761,0.9049185186938843,0.10486326594188623,-0.752098352331968,-0.6905006624125621,-0.32989774250221926,2.98559303778425,-0.35132692133545923,-1.1478763094459161,-0.6965341718858925,103734,55.8,0
0.2898854759184008,-0.6075290409554163,0.6371524153104868,0.06524712797985452,-1.3323769568431125,-1.1696204681748614,-0.5165428006124736,0.04048148417039614,0.031092859655171515,0.9889678071505387,136442,123.62,0
0.47752933726679525,-0.0774388676322022,-1.3505500487458946,-0.7684146014890327,0.46727626850514764,-0.7004071762641193,-0.3498049642806596,-1.5369914283307409,1.0264819577047986,1.9253179539879923,153601,11.2,0
-0.43998770452970876,-0.5892708590639962,-0.8938154934519152,0.26883017049547747,-0.22908081204594863,-0.8081068632553141,-0.6107056129846442,-0.6627562966884569,-1.1568783951357542,0.2803430736426541,162741,84.37,0
-1.1904837546883553,-0.05461488085006111,-0.8203403227430952,0.938892608723679,0.9288157801261377,-1.253769883342659,0.3313651411533551,-0.5154948762809228,-1.4483345077211902,0.7668722190518679,151272,65.98,0
0.7412817669850216,0.04136616368087278,-0.9958919258744972,-0.003719665087893742,-0.14248804924595843,-0.5193782348506476,0.5240593723448432,1.6800668868845343,0.7558044372151379,0.006119378528018843,98220,66.71,0
0.2342983603768977,-0.2979083142853102,0.43470786877039785,2.436394638034791,0.8195874593727144,-0.5083618753435353,2.6071395566286717,-0.03999718963038264,-1.3747952773390484,-1.516370286828129,1413,48.0,0
0.3319954934569346,-1.1602871459598532,-0.16468002244534266,1.3642829537022556,0.5777305473826826,0.9301154737777166,-0.32245666365025755,0.22712595147916922,-1.4442855799313163,-1.2037491175796746,103535,27.41,0
0.26142041272996835,-1.4469455214256013,0.483407315973259,0.010209286562754749,0.7258321937717044,-0.54900735221085,2.349416125281837,-1.4947651696910236,1.4258264613130538,-0.09428228144953203,106903,18.23,0
0.2959939896870995,-0.2614212071730376,-0.07285705542694518,-0.7161638631726466,-0.48269451761063775,-0.26763633107926194,-0.03881529387363945,0.26558584114610917,0.4879464803903447,0.026058779255487816,127588,65.56,0
0.7307746911386448,-0.44247294285001093,0.5439316941833399,-0.8242747403508524,-0.41319795297559575,-0.6855198901631185,0.2748585039911937,-0.49816206956786846,-1.290855732620402,-0.7260487634329718,20623,94.32,0
1.3100396928669502,-3.0163812465202113,-0.7917368066597202,0.7704103507492184,0.8057915963088538,1.4126981141600155,1.1544752476592246,2.2666095289141754,1.2485667905842046,-0.5446242792037493,16557,131.12,0
0.6433267946890444,0.2832867981506457,0.16355801139526788,0.5504131896912926,0.08572227524128519,-0.14729338595109662,1.1477327921456575,-0.8679358332951316,1.2899281407622671,1.3029252972552734,4494,83.98,0
-0.25237412498448336,-0.6921540716928671,0.6637187436854202,-2.459853579994204,0.4890946992298039,-0.40400601806041114,-1.1227727465764106,0.3257476167915652,1.1828175562629524,-0.623661222479622,142444,121.5,0
1.030195403152731,-1.3040162572279212,0.24778505884688073,1.720505214605611,2.196692756330447,0.7678923114813664,-0.0681351295974623,0.7169331212360757,-0.9709126137375748,-0.8303063330776225,130824,61.43,0
1.6642332514976381,-0.78651511399908,-0.29263069761272065,1.241224524059651,-1.7532298067972054,-0.12719232215678342,-0.20823175381729211,-0.004620418673325315,1.3802591534950248,-1.017077790234514,116249,2.1,0
0.43400982345010697,0.8640436260742304,-1.4722706158336862,2.228459500705877,-0.6687912001471484,0.18194775634353694,-0.34141042682608186,-1.3463657307595698,0.7763265766431535,-0.8716895316885217,115745,41.25,0
1.4680818226652972,-1.1656613399057127,-1.0813064563962387,-1.4669626257534132,0.2646190067284926,0.8250690960820548,-0.40790591232644685,-0.3389484590961753,0.1615169585352671,0.039562187969460906,52636,8.11,0
-1.5657590721805144,-0.007726281105681772,0.10033428983711615,1.077440362252924,1.518269107037796,0.7115436789237772,0.36098101048333125,-1.1605045860811183,-0.2551527144036374,2.202456126998669,51447,30.15,0
-0.5003610773968998,1.2520435636986627,1.4279797691084526,0.6534195111193511,-0.5642774619101438,-0.7371324454764893,-0.6474156501174982,0.20195531186049384,1.538164957824213,-0.211533814566132,76960,40.91,0
-0.8263431768289082,0.3913136004273458,-0.6101250410080655,-1.293558699814695,-0.3853112654294217,-0.4933317444243156,0.2831398530560002,0.15772335763370007,-0.10255021836669004,-0.6145518436267603,155591,53.16,0
1.6819947656800112,4.6925727429571245,3.467756353540172,2.7806453451141793,-0.4401078266982017,2.09267097233756,1.6503477457861373,3.4263048727377745,3.127939389138934,5.171670691166262,26491,111.73,1
0.582655241987707,0.33624824635237044,-0.5071916431308481,-0.3936867839234699,0.4097120058435059,1.6792245927130354,1.548409232959876,-0.3476661547958962,-1.1235793134937833,0.4709107479718175,76061,33.61,0
1.1692701090701714,0.76677429226312,0.07379681384742741,-0.5972873958950655,-1.0475619506479805,0.62438925730379,0.8467610404467162,0.260154875825153,0.6161459956972797,-0.7673630899887285,35316,81.14,0
-1.4176841701595697,-2.117243312120527,1.2814350974566557,1.2483885759980713,1.1696001436820296,0.7085615848373332,-0.5998277840939689,0.2505541836365928,0.3390647287524973,1.3983544765726839,64835,117.57,0
-0.6539631336369219,0.4267689222175041,1.021751087651711,-0.6966305213662353,2.085827163443204,-1.9805560711064139,0.034929609456508935,0.7441581885099893,-0.01941641843247928,-0.15379809542040057,92106,107.3,0
0.2858261396025429,-0.785677028267503,1.8364237074134229,0.9200895143318293,0.6679356671805321,1.5057055948129585,-0.3950920586590615,0.03561291905198759,0.32356628458903347,0.5139386269639443,162266,4.35,0
0.2242893994169245,-1.4226085984766192,0.27472364844982017,-0.23595484984027074,-0.21816545533062276,-0.6642693275955764,1.6981164243082503,-1.2217785933831198,-0.8002648237067083,-0.285778092562294,95154,76.86,0
0.14984241398728004,-0.27276204767104256,1.984955013783783,0.2255818067063648,-0.8283985150905401,-1.130044432656839,-1.2647892526907165,2.0360103178734716,-0.8685444906870606,-0.6613430524268527,29776,26.03,0
0.8237209270437923,-1.0816997176829206,-1.7347550023946687,1.0156560625479392,-1.599236776782504,0.8413970263814929,-0.8329409969796399,1.1989539546199401,0.3008374771132397,-1.3785129353403196,21604,45.44,0
-0.08792740941989748,-2.3860414723640693,1.0740370879876142,1.4387332500289147,-1.4567561169159648,-0.6342184335615665,-1.0923219730735712,-3.0124825125285133,0.41227494573519735,-2.457622371318385,157936,105.12,0
-0.26639707519250877,-1.393282505355397,0.5569161527640661,-0.11587409745823536,1.9258727005684446,-0.3639819253226229,-1.6393848940848423,0.05222605974470675,1.1342480744602244,-0.9306209328161827,37790,96.27,0
0.15704856744534462,-1.7333010446480788,0.634379654495751,-0.406192368090936,-1.4369843501669224,1.961095788459011,0.438258019764092,0.2740208079466901,1.797410060386223,1.1486607170966345,5376,138.33,0
0.5705370361384854,0.3358456728858239,0.7164652043104087,-1.505549970050106,-0.5572658883854549,0.23130329218186066,-0.7166607603462448,0.08104758886070158,-1.2972425802224925,-0.12594563430016648,92389,47.17,0
-0.02798245653021798,-1.0989245655905424,-0.7984737327699676,0.1958928349675855,0.5601509888034351,0.28047273884460494,-0.5217338269296156,0.7889465394517485,0.7994367391658113,-3.3758193429136205,48810,142.4,0
-1.7040996256474057,0.6702214569915914,0.47654630923866603,0.6428165751670194,0.7980906964011155,0.6861572938052026,-0.5524002177529503,0.7999578897940776,-0.04251659078536873,-1.758705631138986,160562,2.1,0
-0.6014608115590059,-0.6519090880198202,-0.5461924511472189,-0.061997809369039564,0.9076746150282285,2.507583296192893,-0.10098100114286084,1.5544103617133658,-0.8645931389981188,0.1448649047002146,129743,97.09,0
2.0638945356566682,0.44521271024701903,-1.1160387151997586,-1.20822152798315,-0.8352829312605818,0.7988304506042805,-0.1082388660421918,0.9869586244805224,0.2186793944754372,0.708661683086706,84640,157.97,0
1.9154346915728602,-0.413086387660893,0.2019572698625939,-1.1696028349685499,1.1457622883908887,0.12307247924313738,0.9662795511911747,0.291537254086121,0.21710610558772986,-0.33166091738505227,46136,66.41,0
0.28729076103636375,-1.4941553065496669,-0.6812176235921815,0.7235288467288058,-0.354375367374211,1.2914922913513938,-0.9709511624206272,0.8037126389916157,-2.281841421944396,0.21754215721719042,99796,110.74,0
-0.2615619010664018,0.29005009166375534,-1.7511158614855973,0.34945688912984085,-0.045300793188042504,-0.7803829025639386,-1.1583533121046916,1.2666419019075918,-0.010324624219021496,-1.2275543766201802,49363,76.05,0
-0.27809629298790933,-0.25652555734260035,1.497743878133629,0.11540008605315935,1.305925908632233,-0.8608270507861857,0.035154344478332454,0.43363162729290916,0.6686156306080209,-0.32969225006433606,8149,112.63,0
-0.0011197219978901704,0.6850489636505139,1.7453450188024677,0.9647932363648231,0.27812000826673117,0.9820257394008927,-0.11986934630206782,-0.7691045476676663,0.2877906952392979,0.6502050619467634,79846,214.03,0
0.7583530326440655,0.4184493689849223,0.6230857335158502,-0.014430255720158127,-2.5818397398122745,0.8740127530155358,-2.440719109853175,-0.04127818669181982,-1.6923958208608505,-1.7416729368155364,168331,155.33,0
0.4906069024558882,1.2659435841485986,0.2116987594698118,-0.6253494165607089,0.5958774356488822,0.7530454870613272,0.6080167728860506,-0.35044249835492297,-0.47157999073088963,-0.541404072335322,79818,32.24,0
1.5452321516965593,-0.5594707431489028,-0.13527005656625035,0.3658007330936959,0.9278385712881022,-0.08968426619184752,-0.405022351740115,0.2639158534832956,-1.3208874796599568,0.23396626670626652,70186,35.13,0
-0.4768840230332781,-0.4554436626696503,-0.5854102218195238,-1.481628871787679,-0.9957381111270069,1.2004966876433938,-0.3586717047866023,-2.2365584478859493,1.1912317729374313,-0.5774779795949948,159566,55.68,0
-0.5634714254250696,-0.7756094792616043,0.5818649344542106,3.1006471968329445,-0.6832820926623819,-0.4198498589157446,0.059853902126576895,-0.6799838084387615,1.6897790792438219,0.09533294917070353,37408,19.0,0
-0.8045266302248135,-0.8428122722176108,-0.3571940780807189,1.3067897496253924,0.7866486699856475,1.1423547635088067,1.0940302266182664,0.5057356512970363,0.39272573699621927,0.7828778003722918,131926,26.16,0
1.3120252622199142,1.4255413723710189,0.1010126396618833,-2.1135577062037103,0.4522970861121,1.6635319868837088,-0.15753923471929213,1.16288987802892,-0.8143101958053717,0.023610184746445658,121907,82.3,0
0.8743424284463873,-0.3922536181361517,0.44625076405985364,-0.1748405039583434,-0.7871029985946293,-0.9499731890155309,-0.1942304393492519,0.7422976052457452,0.8420610010646401,0.6133203921138765,72052,74.59,0
-1.1515935334079561,-0.28966454982543055,0.14474704716741205,1.153806130248567,1.3326617018404776,1.1918253180160974,-0.2467491050921933,1.114109541767981,2.5228755695971703,-0.3609145852770684,156973,77.07,0
0.8985552801426162,-0.979394166902769,0.6318625177240305,1.5569813354906985,0.3389153580775631,0.9556018103090642,2.6007431886278556,-0.43898303698163843,-0.7971501426032249,0.29270135888580084,11839,126.63,0
0.2768197293308208,-0.22999919602778213,-0.4128497482022511,-0.31555368832751896,-2.1512070041123073,0.17057827067284828,0.8284525529557684,-0.9527967206069873,0.3043837419909422,-0.17714449461543613,82731,137.07,0
-0.774651856262063,0.8684723215011957,0.9017050813223565,-0.453201646022752,-1.0876372010831383,-0.4912316767984467,0.625133767928624,0.2769438068457563,-0.978176803424628,-3.272966546904802,69638,3.47,0
0.8617584942033671,-0.6786776618959786,0.10552193400288436,-0.1439819498221597,0.792705131739008,-0.44105586595317514,1.9141037520590851,0.9948529693931075,0.8484130296949599,-0.9511482436785268,75596,1.79,0
0.32371889557906497,0.06097654243366502,1.1515917063236467,0.5802241352988272,-0.4302700605070151,-0.5532692339012398,1.6178051404774607,-1.0939362712240275,1.7039834938059766,0.19367811797896126,146694,5.0,0
0.34155555094050954,-0.433426984781509,-0.16679546609287513,-0.8739725606457408,-0.5672401108083478,-0.277953532658498,1.609409667786361,-1.1409976430152842,-1.722161670653349,-0.012124372256320298,105228,16.82,0
-0.7215580335428474,-1.2712491599124032,0.48092586772791107,-0.22809895734323926,2.017871381482644,1.032811733676764,0.8433587179397891,-0.6133675611531239,2.0898735252488163,2.046930483094217,31878,30.3,0
0.6351509468144043,0.3497718177150592,-1.2950396768313994,0.2086785243654316,-1.3892382943521004,0.6170752351160163,2.761011747279755,-1.6518983637279965,0.17173761860476894,-0.9497045760473027,89107,37.54,0
1.165307535547177,1.7314287510323434,-0.9934859348064183,-0.029172342998783154,0.00813701410781842,-0.32948322705273764,0.2490107074245947,-1.10998224211312,-1.054444477350593,1.0198790281123857,69663,42.28,0
0.21723119481052466,-0.06580332107218435,0.4865989977486106,-0.9700480016220215,1.0330944190195595,-0.15110227783694102,1.6249616391019226,-1.594547276124473,-2.1558183997322375,1.3414700604011194,159499,72.03,0
0.3407914080021059,1.2056731451919556,1.4066742089609758,-0.5206669646091963,-0.021975631580239508,-0.7972458639802081,-0.35697382597705546,-0.4818012331266243,-0.25149671481485364,-1.341995532252021,129699,88.12,0
-1.616959400164946,-0.3878106853742732,0.11554617241010676,-1.4781768719571002,-0.6590707899115033,-0.05136778900174049,1.2362037222763187,-0.17630346404039993,-0.02330455433213599,1.104412790622376,4222,90.71,0
-1.2756863233379219,-0.21959398925875973,1.6310455439079523,-0.6850207686394431,0.09748531298971336,0.46006261064892634,0.8228490983695855,-0.011800348490700519,0.21959452973512267,1.0616808488483571,129123,63.25,0
-1.6182272695183921,-0.7429207679090358,-0.09691856962926526,-0.11169276650414407,0.18516293973401493,0.965997231882817,0.4033675143178838,1.8475653485417256,-1.4316476500867232,-0.25843989923946153,1525,69.78,0
1.1360486835554284,-0.6088509081453577,-0.47990240767496084,-0.6100513691976166,-1.0941429216303153,2.2422020885964304,-0.407880213235845,-0.9144545563384058,0.9387247016836515,1.9078467140058948,117550,137.15,0
1.4729535721895743,0.49493130452329864,1.6792494877461053,-0.48747211480156466,1.0743921084616148,0.9321218244806693,1.1848250064980184,0.5030603803192918,-0.6693994267666018,0.514404423008002,82766,82.76,0
1.0269057463206197,1.7073620136715535,1.99068979439604,1.3848905006026038,0.9013025951587312,-1.5302264415929525,-0.16342129812592304,-0.19639779878733077,-0.7129627979330692,2.165025493908565,154988,78.09,0
-1.052898510703949,0.00027010408817970173,0.5191694384264413,1.694198974580798,-0.4265775298368483,-1.8116835364114072,0.8544864018300032,0.7751053490849977,-0.8155235098950259,1.0379384506813507,13636,15.22,0
-2.0729834359912918,-0.6169795037547775,-0.2521827244746376,2.6843766067963357,-1.1663093657640848,1.7958348093792744,0.9664821539213713,-0.12659255553717957,-1.8327227716525976,0.3803932187949782,14967,43.34,0
-0.29657095353470836,-0.052612093055389005,0.45462102356748946,0.01610507313726618,0.41238229202048804,-0.6288495611832894,-0.8385197864740572,0.4771587194779645,0.1555450542677381,-0.8840722072800374,131466,85.54,0
0.4675093422520456,0.17095535218750518,-0.8496410351358846,-1.1367864910537042,0.03093086733472682,0.4595608383700958,-0.5542824478353274,0.8584657091229847,2.3168732217700887,0.07973566052425837,171306,85.57,0
-0.39457285186939384,0.33893852246206824,-1.6827854554393802,-0.36435166988762735,1.8161544113709476,-1.092675817717898,0.5875760103912714,0.8640374561567171,1.368293821588256,0.4023861113120968,5403,79.22,0
-0.08485053166200977,2.0597658993397405,2.357799723374719,1.9738110352804106,-1.4641590995394322,-1.0543092230590376,-0.7214369921967101,-0.672716445581102,2.2807442904271404,-0.4884401478855429,104616,43.81,0
1.021222289219133,-0.733118331282596,-0.8003645610918834,1.1134093418671713,0.22444797104701178,-0.36023248499867455,-0.3928622153101874,0.8762756143384679,-0.7262308395576645,-0.9175675653379308,68982,99.39,0
-1.7266066811237784,-0.10812083821692123,-1.3861072770209515,1.01903828001661,-1.2170437000299426,-0.5222380165853108,2.3379144055368037,0.23812589406637003,1.7241183849758055,0.327814641288836,72484,23.55,0
-0.7246110515177244,-0.16112351745637007,0.26236035860301515,1.0901340044757244,0.2770533383899935,-1.7534869590840183,-1.4777625366921907,0.10433499522723166,0.4942590342593519,-0.7177991827651808,96201,123.75,0
0.7212253727997919,-1.550251420285287,-0.9975824103098268,-0.038719306477064175,0.6065438360128927,0.38724192667803975,0.08310056115548563,-0.41439415065527285,-0.47030859916608486,-0.4496872887801242,18331,82.17,0
-1.9168158717650765,-1.0167595748385274,-0.12104764266231073,0.650135695580284,0.6461164549466722,0.4610690275555554,0.044678232205685064,0.7576409855887405,1.355791407955194,-0.04772445275805646,92671,34.21,0
-0.016801157504288795,-0.8380191804256851,-0.1863824259605165,-0.6317946729270923,0.29370278557554075,-1.1391074640692798,-1.2296215128794679,1.502439349957333,-0.06832663218454633,-0.48646266165058716,133527,89.85,0
0.9315730128742441,-1.1375939953626888,-0.03153878209776703,0.008812391506857966,-1.200321513479293,0.6706140857884296,-0.8670219238577941,-1.5521668645160998,-0.6757070868755435,-0.5648653374056279,106032,40.74,0
0.028022187025876687,-1.2107735775251085,0.4623524606710589,-0.48818806203637516,0.0977464329294194,-0.1580137365223362,-0.9746094224524149,0.7765448419411262,-1.0855013824413529,0.18332165867724248,94108,31.42,0
1.8309542887565653,-0.41708822714195104,1.2207464423288639,0.28467606529839856,0.44356219360673566,1.3422557260266326,2.252442979668475,0.45528127100631993,1.873140266277879,-1.400660802405447,21998,50.31,0
0.046513170214741384,-0.4241552582309427,-2.2923013746251835,-1.013521624093676,-0.5545702490828831,-0.7253068304262513,0.698654438538879,0.09322537992444765,-0.007229433745280785,-0.11379684230166512,33061,141.29,0
-1.9081304132252668,-0.09204253862102917,-0.13925731219049714,0.2899804984934966,-0.4328869589705256,0.7728866602885157,-0.4182379338853215,1.1914026971815728,0.40393297872749906,0.6471387151307634,145758,93.14,0
-0.6610690958071401,-0.031584749213130925,0.5005419293798373,-0.9268543647037955,0.08733681890629923,0.00852428327012511,-1.6050073669962046,0.3284587403256437,1.662705719712721,-0.06945049396281161,158484,39.58,0
-3.6484128252147836,0.844201190692885,1.152337024924303,0.47313165299275506,-0.789252893921216,1.913339744159529,-0.6438118642490992,-0.35987974211178314,-0.2351164263125392,0.3753418905871756,34654,11.41,0
1.549890566129126,-2.672587582219401,-1.1096475940087958,0.18163246152835105,2.1214745513897446,-0.47536414021209417,1.2772441773530157,0.5765706656608327,-0.04605847503208741,-0.3325300659450968,120443,7.4,0
-0.5357148727694001,-0.6483584136249257,0.30167471880971813,-0.06068031670928348,-0.24568792774209228,-0.7452346497234653,0.7068253608579596,0.5191910720378051,-0.5081941648838711,0.18722474854291624,110758,83.42,0
0.8205284754174188,-0.6856069923582623,-0.39273757822956723,-1.622169636210481,-0.8694935587098114,-0.7568316836883636,-1.6672603663432926,-0.8096050056963733,-1.3247272904504703,-0.14636006668241858,124351,62.99,0
-0.3483693632340722,-1.6925606735716086,0.23362635124431366,0.18470549500770564,-0.5969310688011311,2.255340013186467,-0.5938922505123727,0.16733094524442294,1.2245085264879219,0.6842265551850786,99986,118.18,0
0.09903482100720092,-0.1879991015167995,-0.7809819511515705,-0.33165226659745056,-1.2893264312323773,-1.1253961654178486,0.25075575183203874,1.1173248137655518,0.26588258459896114,0.2121050711442457,56022,47.52,0
-1.5452999455287577,0.19410410804883196,-0.46268128838457045,1.7672952381553557,-0.8359729436834187,0.7337322874352226,0.4300069444939423,-0.23862761549511355,-0.18299792220435596,-0.4868507060265345,46750,0.72,0
2.337845119172165,0.17004552856063573,-0.08288953635802004,-0.18297348376045655,-0.7623291856193604,-0.16096190319500647,0.331122347445175,-0.6068886882310286,-0.4292310366583807,-1.1556818063490835,156399,68.03,0
